"Family","Genus","Kingdom","Order","Class","Phylum"
"Dicranaceae","Monocranum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Meteoriaceae","Monoschisma","Plantae","Hypnales","Bryopsida","Streptophyta"
"Cryphaeaceae","Moritzia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pterobryaceae","Muellerobryum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Rhachitheciaceae","Muscites","Plantae","Dicranales","Bryopsida","Streptophyta"
"Fontinalaceae","Muscites","Plantae","Hypnales","Bryopsida","Streptophyta"
"Fabroniaceae","Myrinia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Myrinia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myriniaceae","Myrinia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Plagiotheciaceae","Myurella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Myurella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Amblystegiaceae","Myurella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myuriaceae","Myuriopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Myurium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Myuroclada","Plantae","Hypnales","Bryopsida","Streptophyta"
"Calomniaceae","Nadeaudia","Plantae",NA,NA,NA
"Funariaceae","Nanomitriella","Plantae","Funariales","Bryopsida","Streptophyta"
"Ditrichaceae","Nanomitriopsis","Plantae","Pseudoditrichales","Bryopsida","Streptophyta"
"Pottiaceae","Nanomitriopsis","Plantae","Pottiales","Bryopsida","Streptophyta"
"Ephemeraceae","Nanomitrium","Plantae",NA,NA,NA
"Dicranellaceae","Nanomitrium","Plantae",NA,NA,NA
"Hypnaceae","Nanothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Cryphaeaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Entodontaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pterobryaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypopterygiaceae","Neckera","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Callicostaceae","Neckera","Plantae",NA,NA,NA
"Meteoriaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hedwigiaceae","Neckera","Plantae","Hedwigiales","Bryopsida","Streptophyta"
"Bryowijkiaceae","Neckera","Plantae",NA,NA,NA
"Anomodontaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Orthostichellaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Symphyodontaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Sematophyllaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Leucodontaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypnaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Spiridentaceae","Neckera","Plantae",NA,NA,NA
"Lembophyllaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hylocomiaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Orthotrichaceae","Neckera","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Antitrichiaceae","Neckera","Plantae",NA,NA,NA
"Pterigynandraceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Climaciaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Prionodontaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Rutenbergiaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lepyrodontaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Ptychomniaceae","Neckera","Plantae","Ptychomniales","Bryopsida","Streptophyta"
"Leskeaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Dicranaceae","Neckera","Plantae","Dicranales","Bryopsida","Streptophyta"
"Fontinalaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Miyabeaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Habrodontaceae","Neckera","Plantae",NA,NA,NA
"Plagiotheciaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Trachylomataceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myuriaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myriniaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Daltoniaceae","Neckera","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Pseudoleskeaceae","Neckera","Plantae",NA,NA,NA
"Braithwaiteaceae","Neckera","Plantae","Hypnodendrales","Bryopsida","Streptophyta"
"Amblystegiaceae","Neckera","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Neckera","Plantae","Pottiales","Bryopsida","Streptophyta"
"Neckeraceae","Neckeradelphus","Plantae","Hypnales","Bryopsida","Streptophyta"
"Miyabeaceae","Neckeropsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lembophyllaceae","Neobarbella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Neobarbula","Plantae","Pottiales","Bryopsida","Streptophyta"
"Bryaceae","Neobryum","Plantae","Bryales","Bryopsida","Streptophyta"
"Pottiaceae","Neocardotia","Plantae","Pottiales","Bryopsida","Streptophyta"
"Rhytidiaceae","Neolindbergia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Neolindbergia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Andreaeaceae","Neuroloma","Plantae","Andreaeales","Andreaeopsida","Streptophyta"
"Calymperaceae","Octoblepharum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Fissidentaceae","Octodiceras","Plantae","Dicranales","Bryopsida","Streptophyta"
"Rhachitheciaceae","Octogonella","Plantae","Dicranales","Bryopsida","Streptophyta"
"Gigaspermaceae","Oedipodiella","Plantae","Gigaspermales","Bryopsida","Streptophyta"
"Gigaspermaceae","Oedipodium","Plantae","Gigaspermales","Bryopsida","Streptophyta"
"Brachytheciaceae","Okamuraea","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lembophyllaceae","Okamuraea","Plantae","Hypnales","Bryopsida","Streptophyta"
"Dicranaceae","Oncophorus","Plantae","Dicranales","Bryopsida","Streptophyta"
"Dicranellaceae","Oncophorus","Plantae",NA,NA,NA
"Amphidiaceae","Oncophorus","Plantae",NA,NA,NA
"Leucobryaceae","Oncophorus","Plantae","Dicranales","Bryopsida","Streptophyta"
"Aongstroemiaceae","Oncophorus","Plantae","Dicranales","Bryopsida","Streptophyta"
"Calymperaceae","Oncophorus","Plantae","Dicranales","Bryopsida","Streptophyta"
"Mniaceae","Oreas","Plantae","Bryales","Bryopsida","Streptophyta"
"Rhabdoweisiaceae","Oreas","Plantae","Dicranales","Bryopsida","Streptophyta"
"Rhachitheciaceae","Oreas","Plantae","Dicranales","Bryopsida","Streptophyta"
"Bartramiaceae","Oreoweisia","Plantae","Bartramiales","Bryopsida","Streptophyta"
"Hymenolomataceae","Oreoweisia","Plantae",NA,NA,NA
"Splachnaceae","Orthodon","Plantae","Splachnales","Bryopsida","Streptophyta"
"Orthotrichaceae","Orthodon","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Mniaceae","Orthodontium","Plantae","Bryales","Bryopsida","Streptophyta"
"Bryaceae","Orthodontium","Plantae","Bryales","Bryopsida","Streptophyta"
"Splachnobryaceae","Orthodontium","Plantae",NA,NA,NA
"Plagiotheciaceae","Ortholimnobium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Splachnaceae","Orthomnion","Plantae","Splachnales","Bryopsida","Streptophyta"
"Leucobryaceae","Orthopus","Plantae","Dicranales","Bryopsida","Streptophyta"
"Aulacomniaceae","Orthopyxis","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Pottiaceae","Orthopyxis","Plantae","Pottiales","Bryopsida","Streptophyta"
"Bryaceae","Orthopyxis","Plantae","Bryales","Bryopsida","Streptophyta"
"Funariaceae","Orthopyxis","Plantae","Funariales","Bryopsida","Streptophyta"
"Mniaceae","Orthopyxis","Plantae","Bryales","Bryopsida","Streptophyta"
"Leptostomataceae","Orthopyxis","Plantae","Bryales","Bryopsida","Streptophyta"
"Timmiaceae","Orthopyxis","Plantae","Timmiales","Bryopsida","Streptophyta"
"Meesiaceae","Orthopyxis","Plantae","Splachnales","Bryopsida","Streptophyta"
"Bartramiaceae","Orthopyxis","Plantae","Bartramiales","Bryopsida","Streptophyta"
"Pterobryaceae","Orthorrhynchidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Orthorrhynchiaceae","Orthorrhynchium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Catagoniaceae","Orthorrhynchium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pterobryaceae","Orthorrhynchium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pterobryaceae","Orthostichella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Orthostichellaceae","Orthostichella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Meteoriaceae","Orthostichella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Orthostichella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pterobryaceae","Orthostichidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Orthostichidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Meteoriaceae","Orthostichidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lembophyllaceae","Orthostichopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Orthostichopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Orthostichellaceae","Orthostichopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Calymperaceae","Orthotheca","Plantae","Dicranales","Bryopsida","Streptophyta"
"Plagiotheciaceae","Orthotheciadelphus","Plantae","Hypnales","Bryopsida","Streptophyta"
"Amblystegiaceae","Orthothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Orthothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Sematophyllaceae","Orthothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Meteoriaceae","Orthothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Tetraphidaceae","Orthotrichum","Plantae","Tetraphidales","Tetraphidopsida","Streptophyta"
"Mniaceae","Orthotrichum","Plantae","Bryales","Bryopsida","Streptophyta"
"Drummondiaceae","Orthotrichum","Plantae","Scouleriales","Bryopsida","Streptophyta"
"Callicostaceae","Orthotrichum","Plantae",NA,NA,NA
"Cryphaeaceae","Orthotrichum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Ptychomitriaceae","Orthotrichum","Plantae","Grimmiales","Bryopsida","Streptophyta"
"Polytrichaceae","Orthotrichum","Plantae","Polytrichales","Polytrichopsida","Streptophyta"
"Pottiaceae","Orthotrichum","Plantae","Pottiales","Bryopsida","Streptophyta"
"Neckeraceae","Orthotrichum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Amblystegiaceae","Orthotrichum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Rhabdoweisiaceae","Orthotrichum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Bryaceae","Osculatia","Plantae","Bryales","Bryopsida","Streptophyta"
"Pterobryaceae","Osterwaldiella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Oticodium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Ambuchananiaceae","Sphagnum","Plantae","Sphagnales","Sphagnopsida","Streptophyta"
"Orthotrichaceae","Sphagnum","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Pottiaceae","Sphagnum","Plantae","Pottiales","Bryopsida","Streptophyta"
"Cryphaeaceae","Spiridens","Plantae","Hypnales","Bryopsida","Streptophyta"
"Spiridentaceae","Spiridens","Plantae",NA,NA,NA
"Pterobryaceae","Spiridentopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Leucobryaceae","Spirula","Plantae","Dicranales","Bryopsida","Streptophyta"
"Bryaceae","Splachnobryum","Plantae","Bryales","Bryopsida","Streptophyta"
"Pottiaceae","Splachnobryum","Plantae","Pottiales","Bryopsida","Streptophyta"
"Calymperaceae","Splachnobryum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Daltoniaceae","Splachnobryum","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Archidiaceae","Splachnobryum","Plantae","Archidiales","Bryopsida","Streptophyta"
"Orthotrichaceae","Splachnum","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Oedipodiaceae","Splachnum","Plantae","Oedipodiales","Oedipodiopsida","Streptophyta"
"Bryaceae","Splachnum","Plantae","Bryales","Bryopsida","Streptophyta"
"Bruchiaceae","Sporledera","Plantae","Dicranales","Bryopsida","Streptophyta"
"Ditrichaceae","Sporledera","Plantae","Pseudoditrichales","Bryopsida","Streptophyta"
"Pottiaceae","Sporledera","Plantae","Pottiales","Bryopsida","Streptophyta"
"Dicranellaceae","Sporledera","Plantae",NA,NA,NA
"Dicranaceae","Sprucea","Plantae","Dicranales","Bryopsida","Streptophyta"
"Rhachitheciaceae","Spruceella","Plantae","Dicranales","Bryopsida","Streptophyta"
"Meteoriaceae","Squamidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Orthodontiaceae","Stableria","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Funariaceae","Stanekia","Plantae","Funariales","Bryopsida","Streptophyta"
"Pottiaceae","Stegonia","Plantae","Pottiales","Bryopsida","Streptophyta"
"Brachytheciaceae","Stenocarpidiopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Stereophyllaceae","Stenocarpidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Stenocarpidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Callicostaceae","Stenodesmus","Plantae",NA,NA,NA
"Orthotrichaceae","Stenomitrium","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Hypnaceae","Stenotheciopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hylocomiaceae","Stenothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Entodontaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Ptychomniaceae","Stereodon","Plantae","Ptychomniales","Bryopsida","Streptophyta"
"Pylaisiaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Stereodontaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Plagiotheciaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lembophyllaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Symphyodontaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Amblystegiaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Acrocladiaceae","Stereodon","Plantae",NA,NA,NA
"Taxiphyllaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Callicladiaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myuriaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Scorpidiaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Leucomiaceae","Stereodon","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Jocheniaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Calliergonaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hylocomiaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lepyrodontaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Catagoniaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Orthostichellaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pseudoleskeellaceae","Stereodon","Plantae",NA,NA,NA
"Hypnaceae","Stereohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Stereophyllum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Leskeaceae","Stereophyllum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Fabroniaceae","Stereophyllum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Entodontaceae","Stereophyllum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Thuidiaceae","Stereophyllum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Symphyodontaceae","Stereophyllum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Bruchiaceae","Stirtonia","Plantae","Dicranales","Bryopsida","Streptophyta"
"Bryaceae","Streblopilum","Plantae","Bryales","Bryopsida","Streptophyta"
"Bruchiaceae","Streblotrichum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Daltoniaceae","Streptopogon","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Pottiaceae","Streptopogon","Plantae","Pottiales","Bryopsida","Streptophyta"
"Funariaceae","Streptopogon","Plantae","Funariales","Bryopsida","Streptophyta"
"Pottiaceae","Streptotrichum","Plantae","Pottiales","Bryopsida","Streptophyta"
"Plagiotheciaceae","Struckia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Bryaceae","Struckia","Plantae","Bryales","Bryopsida","Streptophyta"
"Seligeriaceae","Stylostegium","Plantae","Grimmiales","Bryopsida","Streptophyta"
"Bruchiaceae","Swartzia","Plantae","Dicranales","Bryopsida","Streptophyta"
"Leucobryaceae","Swartzia","Plantae","Dicranales","Bryopsida","Streptophyta"
"Pottiaceae","Swartzia","Plantae","Pottiales","Bryopsida","Streptophyta"
"Bryaceae","Swartzia","Plantae","Bryales","Bryopsida","Streptophyta"
"Saelaniaceae","Swartzia","Plantae","Pseudoditrichales","Bryopsida","Streptophyta"
"Pottiaceae","Symblepharis","Plantae","Pottiales","Bryopsida","Streptophyta"
"Dicranaceae","Symblepharis","Plantae","Dicranales","Bryopsida","Streptophyta"
"Grimmiaceae","Symblepharis","Plantae","Grimmiales","Bryopsida","Streptophyta"
"Aongstroemiaceae","Symblepharis","Plantae","Dicranales","Bryopsida","Streptophyta"
"Myuriaceae","Symphyodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypnaceae","Symphyodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pterobryaceae","Symphyodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Orthostichellaceae","Symphyodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Symphyodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Symphyodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Meteoriaceae","Symphysodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lembophyllaceae","Symphysodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myuriaceae","Symphysodontella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Trachylomataceae","Symphysodontella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Cyathodiaceae","Synhymenium","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Entodontaceae","Synodontella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Dicranaceae","Synodontia","Plantae","Dicranales","Bryopsida","Streptophyta"
"Hypnaceae","Syringothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Bryowijkiaceae","Syrrhopodon","Plantae",NA,NA,NA
"Leucobryaceae","Syrrhopodon","Plantae","Dicranales","Bryopsida","Streptophyta"
"Serpotortellaceae","Syrrhopodon","Plantae","Pottiales","Bryopsida","Streptophyta"
"Hypodontiaceae","Syrrhopodon","Plantae","Dicranales","Bryopsida","Streptophyta"
"Pottiaceae","Syrrhopodon","Plantae","Pottiales","Bryopsida","Streptophyta"
"Splachnobryaceae","Syrrhopodon","Plantae",NA,NA,NA
"Rhabdoweisiaceae","Syrrhopodon","Plantae","Dicranales","Bryopsida","Streptophyta"
"Orthotrichaceae","Syrrhopodon","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Dicranaceae","Syrrhopodon","Plantae","Dicranales","Bryopsida","Streptophyta"
"Amphidiaceae","Syrrhopodon","Plantae",NA,NA,NA
"Pottiaceae","Systegium","Plantae","Pottiales","Bryopsida","Streptophyta"
"Orthotrichaceae","Systegium","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Splachnaceae","Systylium","Plantae","Splachnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Anomodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Orthotrichaceae","Anomodon","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Stereophyllaceae","Anomodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Antitrichia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Meteoriaceae","Antitrichia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Antitrichia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Ditrichaceae","Aongstroemia","Plantae","Pseudoditrichales","Bryopsida","Streptophyta"
"Dicranellopsidaceae","Aongstroemia","Plantae","Dicranales","Bryopsida","Streptophyta"
"Pottiaceae","Aongstroemia","Plantae","Pottiales","Bryopsida","Streptophyta"
"Rhabdoweisiaceae","Aongstroemia","Plantae","Dicranales","Bryopsida","Streptophyta"
"Ruficaulaceae","Aongstroemia","Plantae","Dicranales","Bryopsida","Streptophyta"
"Meesiaceae","Aongstroemia","Plantae","Splachnales","Bryopsida","Streptophyta"
"Aongstroemiaceae","Aongstroemiopsis","Plantae","Dicranales","Bryopsida","Streptophyta"
"Orthodontiaceae","Apalodium","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
